product_id,product_name,catalogue_line_guess,fermentation_family_guess,format_label,function_label,core_base,protocols_used,botanicals_used,live_status,intended_use,strength_level,shelf_stability,development_status,notes,source_table,source_row
PROD-BR-01049,Pequi — Jam / Preserve,Pantry,,Jam / Preserve,Heritage; Premium,Pequi,,Pequi,,Heritage; Premium,Inferred,,Concept,Evidence Basis: Fruit use suggests preserve option | Processing Type: Cooking / concentration | Suggested Packaging / Form: Jar / preserve pot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Signature Cerrado food tree; high heritage value and strong regional demand.,Products,872
PROD-BR-01050,Pequi — Juice / Nectar,Beverage,,Juice / Nectar,Heritage; Premium; Beverage,Pequi,,Pequi,,Heritage; Premium; Beverage,Inferred,,Concept,Evidence Basis: Fruit profile suggests juice or nectar | Processing Type: Pressing / pulping / blending | Suggested Packaging / Form: Bottle / pouch / concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Signature Cerrado food tree; high heritage value and strong regional demand.,Products,873
PROD-BR-01053,Pimenta-rosa — Bitters / Tincture,Herbal Wellness / Beverage,,Bitters / Tincture,Premium,Pimenta-rosa,,Pimenta-rosa,,Premium,Inferred,,Concept,Evidence Basis: Root/bark/seed/spice or non-fruit medicinal profile suggests bitters or tincture | Processing Type: Maceration / extraction | Suggested Packaging / Form: Dropper bottle / bitters bottle | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,874
PROD-BR-01054,Pimenta-rosa — Cordial / Syrup,Beverage / Pantry,,Cordial / Syrup,Premium; Beverage,Pimenta-rosa,,Pimenta-rosa,,Premium; Beverage,Direct,,Concept,Evidence Basis: Cordial / syrup cue in use | Processing Type: Infusion / extraction / sweetening | Suggested Packaging / Form: Glass bottle / syrup concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,875
PROD-BR-01055,Pimenta-rosa — Culinary Seasoning / Herb,Culinary,,Culinary Seasoning / Herb,Premium,Pimenta-rosa,,Pimenta-rosa,,Premium,Direct,,Concept,Evidence Basis: Herb / spice cue | Processing Type: Fresh cut / drying / blending | Suggested Packaging / Form: Fresh bunch / jar / sachet | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,876
PROD-BR-01056,Pimenta-rosa — Dried Herb / Spice,Culinary / Wellness,,Dried Herb / Spice,Premium,Pimenta-rosa,,Pimenta-rosa,,Premium,Direct,,Concept,Evidence Basis: Spice seed/bark/aromatic cue | Processing Type: Drying / milling | Suggested Packaging / Form: Pouch / jar / sachet | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,877
PROD-BR-01057,Pimenta-rosa — Extract / Concentrate,Ingredient / Wellness,,Extract / Concentrate,Premium,Pimenta-rosa,,Pimenta-rosa,,Premium,Direct,,Concept,Evidence Basis: Extract cue in use | Processing Type: Extraction / concentration | Suggested Packaging / Form: Extract bottle / bulk concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,878
PROD-BR-01058,Pimenta-rosa — Fresh Produce,Fresh / Raw,,Fresh Produce,Premium; Fresh market,Pimenta-rosa,,Pimenta-rosa,,Premium; Fresh market,Inferred,,Concept,Evidence Basis: Fruit part/use suggests fresh produce | Processing Type: Fresh harvest / grading | Suggested Packaging / Form: Fresh whole fruit / bunch / cut herb | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,879
PROD-BR-01059,Pimenta-rosa — Functional Beverage / RTD,Beverage,,Functional Beverage / RTD,Premium; Beverage,Pimenta-rosa,,Pimenta-rosa,,Premium; Beverage,Inferred,,Concept,Evidence Basis: Beverage / juice-tea / fruit cues suggest RTD use | Processing Type: Extraction / blending / fill | Suggested Packaging / Form: Bottle / can / shot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,880
PROD-BR-01060,Pimenta-rosa — Jam / Preserve,Pantry,,Jam / Preserve,Premium,Pimenta-rosa,,Pimenta-rosa,,Premium,Inferred,,Concept,Evidence Basis: Fruit use suggests preserve option | Processing Type: Cooking / concentration | Suggested Packaging / Form: Jar / preserve pot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,881
PROD-BR-01061,Pimenta-rosa — Juice / Nectar,Beverage,,Juice / Nectar,Premium; Beverage,Pimenta-rosa,,Pimenta-rosa,,Premium; Beverage,Inferred,,Concept,Evidence Basis: Fruit profile suggests juice or nectar | Processing Type: Pressing / pulping / blending | Suggested Packaging / Form: Bottle / pouch / concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Pink pepper tree; valuable specialty spice and flavor ingredient.,Products,882
PROD-BR-01063,Piquiá — Cordial / Syrup,Beverage / Pantry,,Cordial / Syrup,Heritage; Premium; Beverage,Piquiá,,Piquiá,,Heritage; Premium; Beverage,Direct,,Concept,Evidence Basis: Cordial / syrup cue in use | Processing Type: Infusion / extraction / sweetening | Suggested Packaging / Form: Glass bottle / syrup concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,883
PROD-BR-01064,Piquiá — Extract / Concentrate,Ingredient / Wellness,,Extract / Concentrate,Heritage; Premium,Piquiá,,Piquiá,,Heritage; Premium,Inferred,,Concept,Evidence Basis: Oil / non-fruit medicinal / fruit profile suggests extract or concentrate | Processing Type: Extraction / concentration | Suggested Packaging / Form: Extract bottle / bulk concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,884
PROD-BR-01065,Piquiá — Fresh Produce,Fresh / Raw,,Fresh Produce,Heritage; Fresh market,Piquiá,,Piquiá,,Heritage; Fresh market,Direct,,Concept,Evidence Basis: Fresh market / fruit crop cues | Processing Type: Fresh harvest / grading | Suggested Packaging / Form: Fresh whole fruit / bunch / cut herb | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,885
PROD-BR-01066,Piquiá — Frozen Pulp / Purée,Ingredient / Beverage,,Frozen Pulp / Purée,Heritage,Piquiá,,Piquiá,,Heritage,Direct,,Concept,Evidence Basis: Pulp / purée cues in use or form | Processing Type: Pulping / freezing | Suggested Packaging / Form: Frozen pulp sachet / purée pack | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,886
PROD-BR-01067,Piquiá — Functional Beverage / RTD,Beverage,,Functional Beverage / RTD,Heritage; Premium; Beverage,Piquiá,,Piquiá,,Heritage; Premium; Beverage,Inferred,,Concept,Evidence Basis: Beverage / juice-tea / fruit cues suggest RTD use | Processing Type: Extraction / blending / fill | Suggested Packaging / Form: Bottle / can / shot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,887
PROD-BR-01068,Piquiá — Jam / Preserve,Pantry,,Jam / Preserve,Heritage,Piquiá,,Piquiá,,Heritage,Inferred,,Concept,Evidence Basis: Fruit use suggests preserve option | Processing Type: Cooking / concentration | Suggested Packaging / Form: Jar / preserve pot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,888
PROD-BR-01069,Piquiá — Juice / Nectar,Beverage,,Juice / Nectar,Heritage; Beverage,Piquiá,,Piquiá,,Heritage; Beverage,Inferred,,Concept,Evidence Basis: Fruit profile suggests juice or nectar | Processing Type: Pressing / pulping / blending | Suggested Packaging / Form: Bottle / pouch / concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,889
PROD-BR-01072,Pitanga — Cordial / Syrup,Beverage / Pantry,,Cordial / Syrup,Heritage; Premium; Beverage,Pitanga,,Pitanga,,Heritage; Premium; Beverage,Direct,,Concept,Evidence Basis: Cordial / syrup cue in use | Processing Type: Infusion / extraction / sweetening | Suggested Packaging / Form: Glass bottle / syrup concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,890
PROD-BR-01073,Pitanga — Extract / Concentrate,Ingredient / Wellness,,Extract / Concentrate,Heritage; Premium,Pitanga,,Pitanga,,Heritage; Premium,Inferred,,Concept,Evidence Basis: Oil / non-fruit medicinal / fruit profile suggests extract or concentrate | Processing Type: Extraction / concentration | Suggested Packaging / Form: Extract bottle / bulk concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,891
PROD-BR-01074,Pitanga — Fresh Produce,Fresh / Raw,,Fresh Produce,Heritage; Premium; Fresh market,Pitanga,,Pitanga,,Heritage; Premium; Fresh market,Direct,,Concept,Evidence Basis: Fresh market / fruit crop cues | Processing Type: Fresh harvest / grading | Suggested Packaging / Form: Fresh whole fruit / bunch / cut herb | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,892
PROD-BR-01075,Pitanga — Frozen Pulp / Purée,Ingredient / Beverage,,Frozen Pulp / Purée,Heritage; Premium,Pitanga,,Pitanga,,Heritage; Premium,Direct,,Concept,Evidence Basis: Pulp / purée cues in use or form | Processing Type: Pulping / freezing | Suggested Packaging / Form: Frozen pulp sachet / purée pack | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,893
PROD-BR-01076,Pitanga — Functional Beverage / RTD,Beverage,,Functional Beverage / RTD,Heritage; Premium; Beverage,Pitanga,,Pitanga,,Heritage; Premium; Beverage,Inferred,,Concept,Evidence Basis: Beverage / juice-tea / fruit cues suggest RTD use | Processing Type: Extraction / blending / fill | Suggested Packaging / Form: Bottle / can / shot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,894
PROD-BR-01077,Pitanga — Jam / Preserve,Pantry,,Jam / Preserve,Heritage; Premium,Pitanga,,Pitanga,,Heritage; Premium,Inferred,,Concept,Evidence Basis: Fruit use suggests preserve option | Processing Type: Cooking / concentration | Suggested Packaging / Form: Jar / preserve pot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,895
PROD-BR-01078,Pitanga — Juice / Nectar,Beverage,,Juice / Nectar,Heritage; Premium; Beverage,Pitanga,,Pitanga,,Heritage; Premium; Beverage,Inferred,,Concept,Evidence Basis: Fruit profile suggests juice or nectar | Processing Type: Pressing / pulping / blending | Suggested Packaging / Form: Bottle / pouch / concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,896
PROD-BR-01081,Pitomba — Cordial / Syrup,Beverage / Pantry,,Cordial / Syrup,Heritage; Premium; Beverage,Pitomba,,Pitomba,,Heritage; Premium; Beverage,Direct,,Concept,Evidence Basis: Cordial / syrup cue in use | Processing Type: Infusion / extraction / sweetening | Suggested Packaging / Form: Glass bottle / syrup concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,897
PROD-BR-01082,Pitomba — Extract / Concentrate,Ingredient / Wellness,,Extract / Concentrate,Heritage; Premium,Pitomba,,Pitomba,,Heritage; Premium,Inferred,,Concept,Evidence Basis: Oil / non-fruit medicinal / fruit profile suggests extract or concentrate | Processing Type: Extraction / concentration | Suggested Packaging / Form: Extract bottle / bulk concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,898
PROD-BR-01083,Pitomba — Fresh Produce,Fresh / Raw,,Fresh Produce,Heritage; Fresh market,Pitomba,,Pitomba,,Heritage; Fresh market,Direct,,Concept,Evidence Basis: Fresh market / fruit crop cues | Processing Type: Fresh harvest / grading | Suggested Packaging / Form: Fresh whole fruit / bunch / cut herb | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,899
PROD-BR-01084,Pitomba — Frozen Pulp / Purée,Ingredient / Beverage,,Frozen Pulp / Purée,Heritage,Pitomba,,Pitomba,,Heritage,Direct,,Concept,Evidence Basis: Pulp / purée cues in use or form | Processing Type: Pulping / freezing | Suggested Packaging / Form: Frozen pulp sachet / purée pack | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,900
PROD-BR-01085,Pitomba — Functional Beverage / RTD,Beverage,,Functional Beverage / RTD,Heritage; Premium; Beverage,Pitomba,,Pitomba,,Heritage; Premium; Beverage,Inferred,,Concept,Evidence Basis: Beverage / juice-tea / fruit cues suggest RTD use | Processing Type: Extraction / blending / fill | Suggested Packaging / Form: Bottle / can / shot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,901
PROD-BR-01086,Pitomba — Jam / Preserve,Pantry,,Jam / Preserve,Heritage,Pitomba,,Pitomba,,Heritage,Inferred,,Concept,Evidence Basis: Fruit use suggests preserve option | Processing Type: Cooking / concentration | Suggested Packaging / Form: Jar / preserve pot | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,902
PROD-BR-01087,Pitomba — Juice / Nectar,Beverage,,Juice / Nectar,Heritage; Beverage,Pitomba,,Pitomba,,Heritage; Beverage,Inferred,,Concept,Evidence Basis: Fruit profile suggests juice or nectar | Processing Type: Pressing / pulping / blending | Suggested Packaging / Form: Bottle / pouch / concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Brazil-first screening row; harvest window varies by region.,Products,903
PROD-BR-01090,Pupunha — Cordial / Syrup,Beverage / Pantry,,Cordial / Syrup,Heritage; Premium; Beverage,Pupunha,,Pupunha,,Heritage; Premium; Beverage,Inferred,,Concept,Evidence Basis: Fruit or aromatic non-wood parts suggest cordial / syrup | Processing Type: Infusion / extraction / sweetening | Suggested Packaging / Form: Glass bottle / syrup concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Key agroforestry palm for fruit and palmito systems.,Products,904
PROD-BR-01091,Pupunha — Extract / Concentrate,Ingredient / Wellness,,Extract / Concentrate,Heritage; Premium,Pupunha,,Pupunha,,Heritage; Premium,Inferred,,Concept,Evidence Basis: Oil / non-fruit medicinal / fruit profile suggests extract or concentrate | Processing Type: Extraction / concentration | Suggested Packaging / Form: Extract bottle / bulk concentrate | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Key agroforestry palm for fruit and palmito systems.,Products,905
PROD-BR-01092,Pupunha — Fresh Produce,Fresh / Raw,,Fresh Produce,Heritage; Premium; Fresh market,Pupunha,,Pupunha,,Heritage; Premium; Fresh market,Direct,,Concept,Evidence Basis: Fresh market / fruit crop cues | Processing Type: Fresh harvest / grading | Suggested Packaging / Form: Fresh whole fruit / bunch / cut herb | Primary Source URL: https://floradobrasil.jbrj.gov.br/consulta/ | Notes: Key agroforestry palm for fruit and palmito systems.,Products,906
