zone_profile_id,botanical_entry_id,branch_id,country,region,zone,microclimate_tags,production_mode,growth_habit,forest_garden_layer,guild_roles,light_preference,flood_tolerance,salinity_tolerance,heat_tolerance,fire_tolerance,harvest_window_brazil,propagation_methods,conservation_status,notes,source_table,source_row
BRWM-00352,BOT-BR-0127,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid shade;rich soils,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest; biome_basis=amazon|atlantic_forest; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,353
BRWM-00353,BOT-BR-0128,branch_brazil,Brazil,Southeast,Southeast Highland Mild,full sun;well-drained,Managed medicinal crop,Tree / shrub,Sub-canopy,medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado|Highland|South_Subtropical; biome_basis=atlantic_forest|cerrado|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,354
BRWM-00354,BOT-BR-0128,branch_brazil,Brazil,South,South Subtropical Humid,full sun;well-drained,Managed medicinal crop,Tree / shrub,Sub-canopy,medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado|Highland|South_Subtropical; biome_basis=atlantic_forest|cerrado|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,355
BRWM-00355,BOT-BR-0129,branch_brazil,Brazil,North,North Amazon Wet,humid forest,Cultivated orchard,Palm,Canopy,fruit_producer;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,356
BRWM-00356,BOT-BR-0130,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,coastal Atlantic forest,Managed medicinal crop,Tree,Canopy,structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga; biome_basis=atlantic_forest|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,357
BRWM-00357,BOT-BR-0130,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,coastal Atlantic forest,Managed medicinal crop,Tree,Canopy,structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga; biome_basis=atlantic_forest|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,358
BRWM-00358,BOT-BR-0131,branch_brazil,Brazil,North,North Amazon Wet,humid forest,Managed medicinal crop,Tree,Canopy,medicinal;structural,,,,,,,,EN,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,359
BRWM-00359,BOT-BR-0132,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,savanna;full sun;deep root zone,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado; biome_basis=cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,360
BRWM-00360,BOT-BR-0132,branch_brazil,Brazil,Southeast,Southeast Highland Mild,savanna;full sun;deep root zone,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado|Highland; biome_basis=cerrado|highland; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,361
BRWM-00361,BOT-BR-0132,branch_brazil,Brazil,Northeast,Northeast Semiarid,savanna;full sun;deep root zone,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado; biome_basis=cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,362
BRWM-00362,BOT-BR-0133,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,coastal;full sun,Cultivated orchard,Tree / shrub,Sub-canopy,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga|South_Subtropical; biome_basis=atlantic_forest|coastal_restinga|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,363
BRWM-00363,BOT-BR-0133,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,coastal;full sun,Cultivated orchard,Tree / shrub,Sub-canopy,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga|South_Subtropical; biome_basis=atlantic_forest|coastal_restinga|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,364
BRWM-00364,BOT-BR-0133,branch_brazil,Brazil,South,South Subtropical Humid,coastal;full sun,Cultivated orchard,Tree / shrub,Sub-canopy,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga|South_Subtropical; biome_basis=atlantic_forest|coastal_restinga|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,365
BRWM-00365,BOT-BR-0134,branch_brazil,Brazil,North,North Amazon Wet,humid forest;deep soils,Cultivated orchard,Tree,Canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,366
BRWM-00366,BOT-BR-0135,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,coastal to subtropical;well-drained,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga|South_Subtropical; biome_basis=atlantic_forest|coastal_restinga|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,367
BRWM-00367,BOT-BR-0135,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,coastal to subtropical;well-drained,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga|South_Subtropical; biome_basis=atlantic_forest|coastal_restinga|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,368
BRWM-00368,BOT-BR-0135,branch_brazil,Brazil,South,South Subtropical Humid,coastal to subtropical;well-drained,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Coastal_Restinga|South_Subtropical; biome_basis=atlantic_forest|coastal_restinga|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,369
BRWM-00369,BOT-BR-0136,branch_brazil,Brazil,North,North Amazon Wet,humid tropical orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest; biome_basis=amazon|atlantic_forest; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,370
BRWM-00370,BOT-BR-0136,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,humid tropical orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Coastal_Restinga; biome_basis=amazon|atlantic_forest|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,371
BRWM-00371,BOT-BR-0136,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid tropical orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest; biome_basis=amazon|atlantic_forest; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,372
BRWM-00372,BOT-BR-0137,branch_brazil,Brazil,North,North Amazon Wet,orchard;agroforestry;well-drained,Cultivated orchard,Palm,Canopy,fruit_producer;root_crop;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,373
BRWM-00373,BOT-BR-0137,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,orchard;agroforestry;well-drained,Cultivated orchard,Palm,Canopy,fruit_producer;root_crop;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Coastal_Restinga; biome_basis=amazon|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,374
BRWM-00374,BOT-BR-0138,branch_brazil,Brazil,North,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,375
BRWM-00375,BOT-BR-0138,branch_brazil,Brazil,Northeast,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,376
BRWM-00376,BOT-BR-0138,branch_brazil,Brazil,Southeast,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,377
BRWM-00377,BOT-BR-0138,branch_brazil,Brazil,Central-West,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,378
BRWM-00378,BOT-BR-0139,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,savanna;well-drained,Managed medicinal crop,Tree,Canopy,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado; biome_basis=cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,379
BRWM-00379,BOT-BR-0139,branch_brazil,Brazil,Southeast,Southeast Highland Mild,savanna;well-drained,Managed medicinal crop,Tree,Canopy,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Cerrado|Highland; biome_basis=cerrado|highland; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,380
BRWM-00380,BOT-BR-0140,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,moist fertile soils,Managed medicinal crop,Herb,Herbaceous,fruit_producer;leafy_green;medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,381
BRWM-00381,BOT-BR-0140,branch_brazil,Brazil,South,South Subtropical Humid,moist fertile soils,Managed medicinal crop,Herb,Herbaceous,fruit_producer;leafy_green;medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,382
BRWM-00382,BOT-BR-0141,branch_brazil,Brazil,North,North Amazon Wet,humid tropical;open sunny areas,Cultivated orchard,Palm,Canopy,fruit_producer;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,383
BRWM-00383,BOT-BR-0142,branch_brazil,Brazil,Northeast,Northeast Semiarid,drought-adapted;rocky/semiarid,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Caatinga; biome_basis=caatinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,384
BRWM-00384,BOT-BR-0143,branch_brazil,Brazil,North,Nationwide managed orchards,full sun;well-drained,Cultivated orchard,Shrub / small tree,Shrub,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,385
BRWM-00385,BOT-BR-0143,branch_brazil,Brazil,Northeast,Nationwide managed orchards,full sun;well-drained,Cultivated orchard,Shrub / small tree,Shrub,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,386
BRWM-00386,BOT-BR-0143,branch_brazil,Brazil,Southeast,Nationwide managed orchards,full sun;well-drained,Cultivated orchard,Shrub / small tree,Shrub,fruit_producer;medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,387
BRWM-00387,BOT-BR-0144,branch_brazil,Brazil,Southeast,Southeast Highland Mild,mild subtropical orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Highland|South_Subtropical; biome_basis=atlantic_forest|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,388
BRWM-00388,BOT-BR-0144,branch_brazil,Brazil,South,South Subtropical Humid,mild subtropical orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,389
